kingdom,order,family,canonicalName,threatStatus,source
Animalia,Polydesmida,Chelodesmidae,Leodesmus yporangae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Polydesmida,Chelodesmidae,Odontopeltis giganteus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Polydesmida,Chelodesmidae,Sandalodesmus stramineus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Polydesmida,Cryptodesmidae,Peridontodesmella alba,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Polydesmida,Dobrodesmidae,Dobrodesmus mirabilis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Bochicidae,Spelaeobochica allodentatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Bochicidae,Spelaeobochica iuiu,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Bochicidae,Spelaeobochica muchmorei,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Chernetidae,Maxchernes iporangae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Chernetidae,Spelaeochernes gracilipalpus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Chthoniidae,Pseudochthonius biseriatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Ideoroncidae,Ideoroncus cavicola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pseudoscorpiones,Olpiidae,Progarypus nigrimanus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pulmonata,Bulimulidae,Thaumastus lundi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pulmonata,Lymnaeidae,Lymnaea rupestris,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pulmonata,Odontostomidae,Macrodontes dautzenbergianus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pulmonata,Physidae,Physa marmorata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pulmonata,Planorbidae,Plesiophysa dolichomastix,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Pulmonata,Succineidae,Succinea lopesi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Schizomida,Hubbardiidae,Rowlandius ubajara,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scolopendromorpha,Cryptopidae,Cryptops iporangensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scolopendromorpha,Cryptopidae,Cryptops spelaeoraptor,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scolopendromorpha,Scolopendridae,Scolopendropsis duplicata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scolopendromorpha,Scolopocryptopidae,Newportia potiguar,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scolopendromorpha,Scolopocryptopidae,Newportia spelaea,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scolopendromorpha,Scolopocryptopidae,Scolopocryptops troglocaudatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scorpiones,Buthidae,Ananteris infuscata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scorpiones,Buthidae,Troglorhopalurus translucidus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scorpiones,Chactidae,Hadrurochactas araripe,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Scorpiones,Chactidae,Hadrurochactas brejo,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Spirostreptida,Pseudonannolenidae,Pseudonannolene lundi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Spirostreptida,Spirostreptidae,Pseudonannolene ambuatinga,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Spirostreptida,Spirostreptidae,Pseudonannolene imbirensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Spirostreptida,Spirostreptidae,Pseudonannolene spelaea,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Spirostreptida,Spirostreptidae,Pseudonannolene tocaiensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Spongillida,Metaniidae,Corvomeyenia epilithosa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Stylommatophora,Bulimulidae,Tomigerus gibberulus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Stylommatophora,Megalobulimidae,Megalobulimus cardosoi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Stylommatophora,Strophocheilidae,Gonyostomus insularis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Symphypleona,Arrhopalitidae,Arrhopalites alambariensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Symphypleona,Arrhopalitidae,Arrhopalites botuveraensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Symphypleona,Arrhopalitidae,Arrhopalites gnaspinii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Symphypleona,Arrhopalitidae,Arrhopalites heteroculatus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Symphypleona,Arrhopalitidae,Arrhopalites lawrencei,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Symphypleona,Arrhopalitidae,Arrhopalites paranaensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Unionoida,Hyriidae,Diplodon koseritzi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Unionoida,Mycetopodidae,Mycetopoda legumen,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Zygentoma,Nicoletiidae,Cubacubana spelaea,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Aromobatidae,Anomaloglossus apiau,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Aromobatidae,Anomaloglossus tepequem,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Brachycephalus mirissimus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Brachycephalus pernix,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Brachycephalus quiririensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Ischnocnema epipeda,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Ischnocnema garciai,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Ischnocnema karst,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Brachycephalidae,Ischnocnema manezinho,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus admirabilis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus biancae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus cambaraensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus dorsalis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus klappenbachi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus macrogranulosus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus montevidensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Melanophryniscus setiba,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Bufonidae,Rhinella casconi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Ceratophryidae,Ceratophrys ornata,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Cycloramphidae,Cycloramphus diringshofeni,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Cycloramphidae,Cycloramphus faustoi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Cycloramphidae,Cycloramphus stejnegeri,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Cycloramphidae,Thoropa lutzi,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Cycloramphidae,Thoropa petropolitana,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Eleutherodactylidae,Adelophryne maranguapensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Boana buriti,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Bokermannohyla napolii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Bokermannohyla vulcaniae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Nyctimantis pomba,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Scinax alcatraz,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Scinax faivovichi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Scinax muriciensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Scinax peixotoi,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Scinax pinimus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Sphaenorhynchus bromelicola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Sphaenorhynchus cammaeus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Sphaenorhynchus canga,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylidae,Xenohyla truncata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Crossodactylus boulengeri,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Crossodactylus dantei,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Crossodactylus dispar,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Crossodactylus franciscanus,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Hylodes glaber,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Hylodes magalhaesi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Hylodes mertensi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Hylodidae,Hylodes sazimai,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Leptodactylidae,Crossodactylodes itambe,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Leptodactylidae,Crossodactylodes izecksohni,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Leptodactylidae,Paratelmatobius lutzii,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Leptodactylidae,Physalaemus soaresi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Microhylidae,Chiasmocleis alagoana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Odontophrynidae,Proceratophrys ararype,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Odontophrynidae,Proceratophrys palustris,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Odontophrynidae,Proceratophrys sanctaritae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Phyllomedusidae,Phrynomedusa marginata,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Phyllomedusidae,Phrynomedusa vanzolinii,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Phyllomedusidae,Pithecopus rusticus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Strabomantidae,Euparkerella robusta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anura,Strabomantidae,Holoaden bradei,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Amphisbaena arda,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Amphisbaena frontalis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Amphisbaena nigricauda,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Amphisbaena supernumeraria,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Amphisbaena uroxena,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Leposternon kisteumacheri,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Leposternon octostegum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Amphisbaenidae,Leposternon scutigerum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Boidae,Corallus cropanii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dactyloidae,Dactyloa nasofrontalis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dactyloidae,Dactyloa pseudotigrina,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Apostolepis arenaria,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Apostolepis gaboi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Apostolepis quirogai,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Apostolepis striata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Atractus caete,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Atractus ronnie,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Atractus thalesdelemai,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Calamodontophis ronaldoi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Ditaxodon taeniatus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Echinanthera cephalomaculata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Phalotris multipunctatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Philodryas livida,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Rodriguesophis chui,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Dipsadidae,Rodriguesophis scriptorcibatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Bachia didactyla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Bachia psamophila,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Calyptommatus leiolepis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Calyptommatus nicterus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Calyptommatus sinebrachiatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Colobodactylus dalcyanus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Heterodactylus lundii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Heterodactylus septentrionalis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Leposoma annectans,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Leposoma baturitensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Leposoma nanodactylus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Leposoma puk,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Placosoma cipoense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Gymnophthalmidae,Procellosaurinus tetradactylus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Leiosauridae,Enyalius erythroceneus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Liolaemidae,Liolaemus arambarensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Liolaemidae,Liolaemus lutzae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Liolaemidae,Liolaemus occipitalis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Mabuyidae,Brasiliscincus caissara,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Phyllodactylidae,Homonota uruguayensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Sphaerodactylidae,Coleodactylus natalensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Sphaerodactylidae,Gonatodes tapajonicus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Teiidae,Ameiva parecis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Teiidae,Ameivula nativo,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Teiidae,Contomastix vacariensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Teiidae,Glaucomastix abaetensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Teiidae,Glaucomastix littoralis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Teiidae,Kentropyx vanzoi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropidophiidae,Tropidophis grapiuna,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Eurolophosaurus amathites,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Stenocercus azureus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Stenocercus dumerilii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Tropidurus erythrocephalus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Tropidurus hygomi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Tropidurus imbituba,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Tropiduridae,Tropidurus psammonastes,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Viperidae,Bothrops alcatraz,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Viperidae,Bothrops insularis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Viperidae,Bothrops muriciensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Viperidae,Bothrops otavioi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squamata,Viperidae,Bothrops pirajai,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Testudines,Chelidae,Ranacephala hogei,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Testudines,Cheloniidae,Caretta caretta,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Testudines,Cheloniidae,Eretmochelys imbricata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Testudines,Cheloniidae,Lepidochelys olivacea,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Testudines,Dermochelyidae,Dermochelys coriacea,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Accipitriformes,Accipitridae,Amadonastur lacernulatus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Accipitriformes,Accipitridae,Circus cinereus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Accipitriformes,Accipitridae,Harpia harpyja,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Accipitriformes,Accipitridae,Leptodon forbesi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Accipitriformes,Accipitridae,Morphnus guianensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Accipitriformes,Accipitridae,Urubitinga coronata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Anseriformes,Anatidae,Mergus octosetaceus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Augastes lumachella,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Campylopterus calcirupicola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Colibri delphinae greenewalti,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Discosura langsdorffi langsdorffi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Glaucis dohrnii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Lophornis gouldii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Phaethornis aethopygus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Phaethornis major,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Phaethornis margarettae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Apodiformes,Trochilidae,Thalurania watertonii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Caprimulgiformes,Caprimulgidae,Hydropsalis candicans,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Caprimulgiformes,Caprimulgidae,Nyctiprogne vielliardi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Burhinidae,Burhinus bistriatus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Charadriidae,Charadrius wilsonia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Laridae,Sterna dougallii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Laridae,Sterna hirundinacea,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Laridae,Thalasseus acuflavidus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Laridae,Thalasseus maximus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Scolopacidae,Calidris canutus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Scolopacidae,Calidris pusilla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Scolopacidae,Calidris subruficollis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Scolopacidae,Limnodromus griseus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Charadriiformes,Scolopacidae,Numenius hudsonicus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Columbiformes,Columbidae,Columbina cyanopis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Columbiformes,Columbidae,Paraclaravis geoffroyi,CR (PEX),"Portaria MMA Nº 148, de 7 de junho de 2022"
